,Country_Name,Region,Indicator_Name,Year,High income: OECD,High income: nonOECD,Low income,Lower middle income,Upper middle income
1509,Kiribati,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
1510,Kiribati,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
1511,Kiribati,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,
1512,Kiribati,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,
1513,Kiribati,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,
1514,Kiribati,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,
1515,Kiribati,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,
1516,Kiribati,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,
1517,Kiribati,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,
1518,Kiribati,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
1519,Kiribati,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1520,"Korea, Rep.",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
1521,"Korea, Rep.",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1998,16.3433609,,,,
1522,"Korea, Rep.",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1999,16.86821938,,,,
1523,"Korea, Rep.",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
1524,"Korea, Rep.",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2001,14.88976955,,,,
1525,"Korea, Rep.",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2002,14.78532028,,,,
1526,"Korea, Rep.",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2003,16.65147972,,,,
1527,"Korea, Rep.",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2004,17.0528698,,,,
1528,"Korea, Rep.",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2005,16.48888016,,,,
1529,"Korea, Rep.",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2006,16.1865406,,,,
1530,"Korea, Rep.",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2007,15.94750023,,,,
1531,"Korea, Rep.",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2008,18.18815994,,,,
1532,"Korea, Rep.",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2009,21.5274601,,,,
1533,"Korea, Rep.",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,
1534,"Korea, Rep.",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,
1535,"Korea, Rep.",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2012,21.98867035,,,,
1536,"Korea, Rep.",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2013,23.45745087,,,,
1537,"Korea, Rep.",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2014,24.47373962,,,,
1538,"Korea, Rep.",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2015,29.44841957,,,,
1539,"Korea, Rep.",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1540,Kuwait,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),1997,,43.69472885,,,
1541,Kuwait,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
1542,Kuwait,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
1543,Kuwait,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
1544,Kuwait,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2001,,16.8737793,,,
1545,Kuwait,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2002,,16.4605999,,,
1546,Kuwait,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2003,,16.1271801,,,
1547,Kuwait,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2004,,13.79349995,,,
1548,Kuwait,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2005,,10.0363102,,,
1549,Kuwait,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2006,,8.541669846,,,
1550,Kuwait,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
1551,Kuwait,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2008,,10.37475967,,,
1552,Kuwait,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,
1553,Kuwait,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,
1554,Kuwait,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2011,,17.82185936,,,
1555,Kuwait,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,
1556,Kuwait,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,
1557,Kuwait,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2014,,14.65209961,,,
1558,Kuwait,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
1559,Kuwait,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1560,Lao PDR,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1997,,,,5.774740219,
1561,Lao PDR,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
1562,Lao PDR,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
1563,Lao PDR,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
1564,Lao PDR,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
1565,Lao PDR,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2002,,,,8.208470345,
1566,Lao PDR,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,
1567,Lao PDR,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,
1568,Lao PDR,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2005,,,,9.7355299,
1569,Lao PDR,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
1570,Lao PDR,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
1571,Lao PDR,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,
1572,Lao PDR,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2009,,,,4.364789963,
1573,Lao PDR,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2010,,,,5.428080082,
1574,Lao PDR,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2011,,,,4.597599983,
1575,Lao PDR,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2012,,,,6.329090118,
1576,Lao PDR,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2013,,,,10.68918991,
1577,Lao PDR,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2014,,,,10.36600971,
1578,Lao PDR,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
1579,Lao PDR,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1580,Latvia,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
1581,Latvia,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1998,,17.90055084,,,
1582,Latvia,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1999,,18.86803055,,,
1583,Latvia,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2000,,19.3907299,,,
1584,Latvia,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2001,,18.7697506,,,
1585,Latvia,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2002,,21.30410004,,,
1586,Latvia,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2003,,19.25543976,,,
1587,Latvia,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2004,,19.35567093,,,
1588,Latvia,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
1589,Latvia,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2006,,33.63856888,,,
1590,Latvia,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2007,,20.9594593,,,
1591,Latvia,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2008,,26.43922997,,,
1592,Latvia,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2009,,29.12413979,,,
1593,Latvia,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2010,,25.22583961,,,
1594,Latvia,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2011,,24.09620094,,,
1595,Latvia,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2012,,32.62411118,,,
1596,Latvia,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2013,,36.13293076,,,
1597,Latvia,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2014,,26.36704063,,,
1598,Latvia,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
1599,Latvia,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1600,Lesotho,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1997,,,,20.04857063,
1601,Lesotho,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
1602,Lesotho,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1999,,,,30.58732033,
1603,Lesotho,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2000,,,,24.74164963,
1604,Lesotho,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2001,,,,22.52680016,
1605,Lesotho,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
1606,Lesotho,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,
1607,Lesotho,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,
1608,Lesotho,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2005,,,,23.27816963,
1609,Lesotho,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2006,,,,20.62565994,
1610,Lesotho,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
1611,Lesotho,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2008,,,,19.94639015,
1612,Lesotho,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,
1613,Lesotho,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,
1614,Lesotho,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,
1615,Lesotho,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,
1616,Lesotho,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,
1617,Lesotho,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,
1618,Lesotho,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
1619,Lesotho,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1620,Liechtenstein,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
1621,Liechtenstein,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
1622,Liechtenstein,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
1623,Liechtenstein,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
1624,Liechtenstein,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
1625,Liechtenstein,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
1626,Liechtenstein,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2003,,11.13132954,,,
1627,Liechtenstein,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2004,,10.76589966,,,
1628,Liechtenstein,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
1629,Liechtenstein,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2006,,9.967289925,,,
1630,Liechtenstein,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2007,,9.272600174,,,
1631,Liechtenstein,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2008,,10.53299999,,,
1632,Liechtenstein,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,
1633,Liechtenstein,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2010,,21.07954025,,,
1634,Liechtenstein,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2011,,17.90831947,,,
1635,Liechtenstein,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,
1636,Liechtenstein,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,
1637,Liechtenstein,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,
1638,Liechtenstein,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
1639,Liechtenstein,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1640,Lithuania,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
1641,Lithuania,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
1642,Lithuania,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
1643,Lithuania,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
1644,Lithuania,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
1645,Lithuania,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
1646,Lithuania,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2003,,14.06212997,,,
1647,Lithuania,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2004,,14.67982006,,,
1648,Lithuania,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2005,,15.04448986,,,
1649,Lithuania,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2006,,15.40886021,,,
1650,Lithuania,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2007,,14.25720978,,,
1651,Lithuania,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2008,,16.2493,,,
1652,Lithuania,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2009,,17.6623497,,,
1653,Lithuania,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2010,,22.04100037,,,
1654,Lithuania,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2011,,19.9998703,,,
1655,Lithuania,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2012,,18.85290909,,,
1656,Lithuania,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2013,,18.5183506,,,
1657,Lithuania,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,
1658,Lithuania,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
1659,Lithuania,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1660,Luxembourg,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
1661,Luxembourg,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
1662,Luxembourg,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
1663,Luxembourg,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
1664,Luxembourg,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
1665,Luxembourg,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
1666,Luxembourg,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,
1667,Luxembourg,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,
1668,Luxembourg,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
1669,Luxembourg,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
1670,Luxembourg,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
1671,Luxembourg,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2008,15.49767017,,,,
1672,Luxembourg,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,
1673,Luxembourg,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2010,24.66021919,,,,
1674,Luxembourg,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2011,25.10088921,,,,
1675,Luxembourg,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2012,21.18246078,,,,
1676,Luxembourg,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2013,19.63134003,,,,
1677,Luxembourg,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2014,19.77301025,,,,
1678,Luxembourg,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
1679,Luxembourg,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1680,"Macao SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
1681,"Macao SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
1682,"Macao SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
1683,"Macao SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2000,,8.341309547,,,
1684,"Macao SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
1685,"Macao SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2002,,6.313799858,,,
1686,"Macao SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2003,,7.459780216,,,
1687,"Macao SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,
1688,"Macao SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
1689,"Macao SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
1690,"Macao SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
1691,"Macao SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,
1692,"Macao SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,
1693,"Macao SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,
1694,"Macao SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,
1695,"Macao SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,
1696,"Macao SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,
1697,"Macao SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,
1698,"Macao SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
1699,"Macao SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1700,Madagascar,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
1701,Madagascar,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1998,,,5.895279884,,
1702,Madagascar,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
1703,Madagascar,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
1704,Madagascar,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
1705,Madagascar,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
1706,Madagascar,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,
1707,Madagascar,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,
1708,Madagascar,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2005,,,11.21119022,,
1709,Madagascar,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2006,,,9.799329758,,
1710,Madagascar,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2007,,,9.305069923,,
1711,Madagascar,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2008,,,7.728020191,,
1712,Madagascar,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2009,,,7.87443018,,
1713,Madagascar,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,
1714,Madagascar,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2011,,,6.591440201,,
1715,Madagascar,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2012,,,6.550970078,,
1716,Madagascar,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,
1717,Madagascar,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,
1718,Madagascar,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
1719,Madagascar,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1720,Malawi,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
1721,Malawi,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
1722,Malawi,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1999,,,13.33679008,,
1723,Malawi,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2000,,,11.19291973,,
1724,Malawi,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2001,,,8.020589828,,
1725,Malawi,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
1726,Malawi,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,
1727,Malawi,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,
1728,Malawi,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
1729,Malawi,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
1730,Malawi,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
1731,Malawi,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,
1732,Malawi,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,
1733,Malawi,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2010,,,4.968639851,,
1734,Malawi,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2011,,,5.665709972,,
1735,Malawi,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,
1736,Malawi,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2013,,,7.905360222,,
1737,Malawi,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2014,,,9.46393013,,
1738,Malawi,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2015,,,9.788399696,,
1739,Malawi,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1740,Malaysia,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
1741,Malaysia,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
1742,Malaysia,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
1743,Malaysia,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,12.55692959
1744,Malaysia,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,16.40896034
1745,Malaysia,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,19.36800003
1746,Malaysia,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,17.87417984
1747,Malaysia,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,14.04603004
1748,Malaysia,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
1749,Malaysia,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,10.14560986
1750,Malaysia,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,10.82124996
1751,Malaysia,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,13.03921986
1752,Malaysia,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,14.16154957
1753,Malaysia,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,12.34416008
1754,Malaysia,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,14.88687038
1755,Malaysia,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,17.25716972
1756,Malaysia,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,15.99612999
1757,Malaysia,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,15.81392956
1758,Malaysia,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,16.13003922
1759,Malaysia,East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1760,Maldives,South Asia,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
1761,Maldives,South Asia,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
1762,Maldives,South Asia,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
1763,Maldives,South Asia,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
1764,Maldives,South Asia,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
1765,Maldives,South Asia,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
1766,Maldives,South Asia,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,13.35058975
1767,Maldives,South Asia,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,12.69136047
1768,Maldives,South Asia,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,15.64824963
1769,Maldives,South Asia,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,15.1869297
1770,Maldives,South Asia,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
1771,Maldives,South Asia,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,18.63282967
1772,Maldives,South Asia,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,22.03866959
1773,Maldives,South Asia,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,16.9805603
1774,Maldives,South Asia,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,16.35330963
1775,Maldives,South Asia,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,17.22656059
